trajectory_id,independent_parent_id,potential,undercooling_temperature_K,melt_temperature_K,protocol,history_dtype,history_time_range_ps,melt_precision,melt_time_ps,melt_exists,historical_role,previous_model_selection_exposure,eligible_split,path,melt_sha256,validation_sha256,melt_input_sha256,pilot_split
989,independent_melt_379031575,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_015_T510_optimization_melt379031575_velocity772545022,b00184e23ed61a2e31564288565bf70f92400ad7e699403517d5f7ab40b587ff,74438b51ea097ad641f691e130a73b0598f636d096ad917b89dd39c8507f68b5,a25c872b509efa101c6d81ae061cd791e858ce5658b6b8c26842e50e5449caa3,
990,independent_melt_234122652,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_016_T510_optimization_melt234122652_velocity874085168,f7617c83f0c86b37d48bb87d2a0dee4d6fc8d2642dfa7ed60398b8d235190164,90145be62c21b898c547360082c969277ce9ff86f22c8a771e5eb67672639b75,739885a86449bb3a41fceeb9988d329d6632a50d5e9e0d9b90d42c51aa81fec3,
991,independent_melt_746727007,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_017_T510_optimization_melt746727007_velocity64212989,cd2833530941eabe24834c4720df7dd72790edd800a03e40eca74bea9e0ead6e,7d9677cd741f761e0987ccfa692c2edd488e9493e378e9a918d0d33adbea9b45,0bbbd3d06431b219a8e3d8bf34ddd5d221691ba8285a40d180bf08d1139b6980,
992,independent_melt_129223029,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,selection,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_018_T510_model_selection_melt129223029_velocity82017738,b202a0a6f83eff00c899378c9a5feec547e4a5c54d2cfb05b47a9baebc136dcc,ce5a8db490d8a992e5c73fc443b2e33a39024f5a039ffa08df77a0e685249790,9d7292e7f6c1b7b3f364d5bfefd563e506a28fef5e73d94d9065a8cdf4d4a217,
993,independent_melt_740238344,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,calibration,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_019_T510_model_selection_melt740238344_velocity787544456,db3007204a1e7b6083a3e6c067ed392f363c7f116629b1a19c786236c0a7ef1c,646ba18f541cff1eb30a10aba7aa9050dd8ba691ff9f867ef4eaed2ddf4b8240,bb1f3ee585300b3ca460d8c1d170a83624f0a57a5828f3343bf5ab38af8ab64f,
994,independent_melt_444631845,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,selection,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_020_T510_model_selection_melt444631845_velocity44078540,6d20e633caf2001b471b2cd839d65aff120cddbefa855be0c8bae9626d5bb57f,556d8f2ce384525b615a26e00ed399e021aa91876de93d470b828bee13f2c52c,6a6c42e6140e7f9b9d89f61e20520554a6c9f3af1d66a3e39b3e1276fe57ac28,
995,independent_melt_387474214,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,calibration,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_021_T510_model_selection_melt387474214_velocity634528391,20589c2186e1214e3cf201e8f11725dab561a34f176c023823203c4fe2395f6a,007c88a6346e026351f6a722ba3dc91ac5b582c02c036ea2dc4e7e12560a1315,aa0e1964e5eb5f0d50767720de2a759d34cfe48d488df2b0625dfbd8f285be7c,
996,independent_melt_773283105,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,calibration,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_022_T510_model_selection_melt773283105_velocity572623480,6676c4d7df4ffdf126b651aedf6faeb2ecc21b36681b95d91fb12acd2bee94b5,182e36b4dce440bf74ea03b66fe310b125516f8f13b6d5e17230c0d9f0b98a79,94bbf8656c5690dca8b89f1a5fce2fc749fb5acd86d6e5eaf94deba94ed7f974,
997,independent_melt_827732877,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,selection,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_023_T510_model_selection_melt827732877_velocity62126331,1cadc4d3c26430bc01a6296cfdc47f17e166bf88adad07a18c55d46c9e62a0ce,ff18ce5440b377354ab93ea66d1b0e82fe2f200ac15f6eb34d190c423aca2c72,02b9aefa81624abcdce3b2937287b7657538f8cb89cdce99484b32ce103af39d,
998,independent_melt_816360514,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_024_T510_final_validation_melt816360514_velocity93893603,648c46c9571657fffb2fb03576cdc586c55946be345038d089c101e0be68be0d,551aedf756cea7c3b1c710843aba6cd253f5948872523f22d5103cc9165053b3,7ef66bb4170dfbdbe122b75bc6ffcf61799733590a021f2eb3a69e88f843329b,
999,independent_melt_653872695,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_025_T510_final_validation_melt653872695_velocity543827511,c4f9f810734218e2e68fd62112089483b2af5556f82a0ad4baf299d4dc07e24d,0dca66e990f8488da83f02b1cad5873c648f6d682eff1961ce0310fdc7395760,64728ea41909966e0ec309552b11cb80d88b9271b108697aa5575e55fddc64fd,
1000,independent_melt_457811864,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_026_T510_final_validation_melt457811864_velocity566853511,0a2fa1d329abe052bc1f65fe0741cbbce1ff2d2cefaec075704083fc52ceae88,37726e225d3ec2f0560543fbd373d5c1a068d0135ce1ad560292bfb6ffc8b1e1,17987f9b6068f28c1c58ea222b3981cfbe3cad1c14035a8f0ad6511ee97ad5d5,
1001,independent_melt_453777906,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_027_T510_final_validation_melt453777906_velocity178631405,88ad2e08bb70d7d17747359fc9ba55e0731771d76daabd77096c936ca59629e7,a49da23e27142e8173d21788a3c467434d564948e256fe69ed7f6625124e87c1,31b6b475f52af5f7fb64c4a864f9a5124f3f88c06c990dd4531f099a1a5dd065,
1002,independent_melt_502726670,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_028_T510_final_validation_melt502726670_velocity350404648,03f8c2cae940c01a086b5b4b01ca0b60afbeb3033ed65e4c589e63e153e0c82d,d85d5c47d51adeb6ce375efc172467eaa8fea08cc5e046d1db7abc0fd81bf418,abc571dc3d33637212da3a8c372caa4a2cf95274a805da32489099e0f6097933,
1003,independent_melt_870099266,Lee2003 Al 2NN-MEAM,510.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_029_T510_final_validation_melt870099266_velocity118047358,76503365e427f1096c3d361797986fa5ab33841d198456450db983dab128d053,3b194e7ee5b7f68e44dde79646efefc4c442695a7566660fac2126f8d7657fcc,8ddc6428d0875d840e0267091e3cb32febde045277147d704f33a1769b394a2f,
1004,independent_melt_76354933,Lee2003 Al 2NN-MEAM,520.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,pilot_candidate,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_030_T520_optimization_melt76354933_velocity607680983,1f30fca3c9eb921bd9111ed4609b929e03f58e44457db218949a3c933b8e2b6a,604362cb0d355fbf26c95a8c86ecb827980ff1ed2a8fd4caf9cac5a6451442b0,327aae4b0b9bd187751e5d8ad87e7d133bbade50e5cf061e2a3a3834cf5d03df,train
1005,independent_melt_542619615,Lee2003 Al 2NN-MEAM,520.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,pilot_candidate,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_031_T520_optimization_melt542619615_velocity257766501,6011887b336adcb11e48e1e44e3ea5adcefaab0d0360ba0e46a6a7b1d154fc94,1140d914534d1357efd693548ff5323e9bf642d066f48a3fc5385d09b7da371c,490de609f71118442cad137e222dee0b37127803311f9449b486411dbcc841fd,development
1006,independent_melt_298754492,Lee2003 Al 2NN-MEAM,520.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,train,historical trajectory/representation studies; not a new final test,pilot_candidate,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_032_T520_optimization_melt298754492_velocity805053994,73b029a60ee72a16b3559ffb8499aabdea3b4b94b5c021e2d1e19c9f5c2f367d,43a4d75826e2ac050972584d473bd0ab00ecdba6e9ba27314353fcee6ff6966c,2a455c5d8b4837cb29039e9dde735b27662974002e28b6b96028118b4d99c1a4,train
1007,independent_melt_259940230,Lee2003 Al 2NN-MEAM,520.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_057_T520_final_validation_melt259940230_velocity95929037,cfa100985314b1db3f02f733398acc94da5c4a79354d711ab1c93ad2dd3d16a7,b64739acfadb0b1aea4cd5bf6343419f30c9a4101a9aa89c271e5c19092fadb2,b9714d24518fe197b4c7b0cc2282770dd1f38363a8224a7c027562adbb5d9d0a,
1008,independent_melt_139885636,Lee2003 Al 2NN-MEAM,520.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_058_T520_final_validation_melt139885636_velocity553075734,1152605fdc3d6e22d03d3e5952567749e0d6c960e69363a61131bfa317578265,ab28119dc6c800323cdbf2b9aaa4893b017d55e2eaf068357c91ae8ea6554191,35372775c5df986e10499dd50c3822e973fee138ec58eaf2c30bcdb9fe975b2c,
1009,independent_melt_270739820,Lee2003 Al 2NN-MEAM,520.0,1325.0,300 ps independently seeded full-box melt,float16,0..600,9 significant decimal digits from integration state; not float16 recovery,300.0,True,test,historical trajectory/representation studies; not a new final test,locked_out,/work/PERSO/vmorozov/simulations/al_meam_independent_sources_70304_510-520K_30perT_float16_20260903/runs/source_059_T520_final_validation_melt270739820_velocity484920826,0a04af18e8ae42265d02d573295c352331155ec6bc31600bc32d45fc0a3c584e,ffd3fde846bce78ae59feb128ab312d4618ff564927d24e10aa5b34c480aa4bc,6710fe709b511df5e204c0ced2de95aba1dd1c933045518bcd8000cb033302f4,
